name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas populi	125086	S	3	127	130	0.00159
Sphingomonas sp022662475	125218	S	1	45	46	0.00056
Polymorphobacter_B sp903642255	124676	S	1	4	5	0.00006
JAQGLK01 sp028292925	124399	S	1	1	2	0.00002
Sphingomonas_M formosensis	125346	S	1	5	6	0.00007
Paracoccus denitrificans_B	121826	S	14	537	551	0.00675
Paracoccus marinus	121849	S	1	717	718	0.00879
Phenylobacterium sp004799515	114662	S	2	17	19	0.00023
Phenylobacterium sp004799395	114661	S	1	5	6	0.00007
CAHJWH01 sp009765965	114500	S	3	22	25	0.00031
Caulobacter sp028291055	114574	S	1	6	7	0.00009
Reyranella aerosaccus_B	117836	S	2	72	74	0.00091
Zavarzinia cavernae	125963	S	1	23	24	0.00029
JAATFR01 sp015655095	115979	S	1	0	1	0.00001
Aliidongia sp028288725	113515	S	1	3	4	0.00005
Caballeronia sp001557535	126764	S	587	10467	11054	0.13534
Caballeronia sordidicola_C	126762	S	45	268	313	0.00383
Caballeronia sp009766085	126765	S	20	185	205	0.00251
Caballeronia sordidicola_A	126761	S	14	89	103	0.00126
Caballeronia udeis	126787	S	5	40	45	0.00055
Caballeronia sp018449635	126769	S	4	34	38	0.00047
Caballeronia sp011493005	126766	S	4	84	88	0.00108
Caballeronia sp001424345	126763	S	2	14	16	0.00020
Caballeronia sp030464885	126779	S	2	13	15	0.00018
Caballeronia sordidicola	126760	S	1	7	8	0.00010
Caballeronia mineralivorans	126753	S	1	13	14	0.00017
Paraburkholderia sp900996245	128090	S	32	406	438	0.00536
Paraburkholderia aspalathi	127967	S	10	142	152	0.00186
Paraburkholderia metrosideri	128013	S	4	39	43	0.00053
Paraburkholderia phenazinium_A	128022	S	2	54	56	0.00069
Paraburkholderia sp000745015	128047	S	2	83	85	0.00104
Paraburkholderia dioscoreae	127982	S	1	33	34	0.00042
Paraburkholderia nemoris	128016	S	1	21	22	0.00027
Paraburkholderia bryophila	127973	S	1	35	36	0.00044
Variovorax sp009765735	129478	S	84	2823	2907	0.03559
Pararobbsia sp026225235	128132	S	79	99	178	0.00218
Scleromatobacter sp014378125	129086	S	2	21	23	0.00028
Scleromatobacter sp030151165	129088	S	1	27	28	0.00034
Duganella dendranthematis	126997	S	1	826	827	0.01013
Duganella levis	127002	S	1	135	136	0.00167
Ramlibacter aquaticus	128630	S	1	83	84	0.00103
CAJCHO01 sp903970145	126714	S	1	0	1	0.00001
CAHJXF01 sp903644065	126686	S	1	7	8	0.00010
JAQGMJ01 sp028292405	130088	S	1	5	6	0.00007
Pseudomonas_E fluorescens_H	138333	S	10	1330	1340	0.01641
Pseudomonas_E sp020515695	138765	S	4	84	88	0.00108
Pseudomonas_E sp000633255	138590	S	3	161	164	0.00201
Pseudomonas_E sp002814235	138649	S	2	86	88	0.00108
Pseudomonas_E asplenii	138197	S	2	157	159	0.00195
Pseudomonas_E gingeri_D	138367	S	1	46	47	0.00058
Pseudomonas_E sp009834565	138705	S	1	99	100	0.00122
Pseudomonas_E sp016650635	138736	S	1	173	174	0.00213
Pseudomonas_E synxantha	138905	S	1	366	367	0.00449
Rhodanobacter sp903827735	140625	S	32	688	720	0.00882
Rhodanobacter sp014200755	140600	S	9	822	831	0.01017
Luteibacter sp018449605	140544	S	3	173	176	0.00215
Pinirhizobacter soli	140567	S	1	38	39	0.00048
Bog-1198 sp030775865	139668	S	1	10	11	0.00013
13-2-20CM-66-19 sp028293725	139629	S	2	5	7	0.00009
13-2-20CM-66-19 sp028293745	139630	S	1	0	1	0.00001
13-2-20CM-66-19 sp021850555	139615	S	1	64	65	0.00080
UBA5158 sp903970525	132093	S	1	3	4	0.00005
Mycobacterium sp025965895	46776	S	3	177	180	0.00220
Mycobacterium sp002043095	46670	S	2	75	77	0.00094
Mycobacterium madagascariense	46516	S	2	32	34	0.00042
Mycobacterium sp025965975	46777	S	2	9	11	0.00013
Mycobacterium sp025965855	46775	S	2	101	103	0.00126
Mycobacterium sarraceniae	46580	S	1	14	15	0.00018
Mycobacterium sp023264765	46760	S	1	35	36	0.00044
Mycobacterium sp014202335	46706	S	1	7	8	0.00010
Mycobacterium sp011620645	46702	S	1	9	10	0.00012
Lawsonella clevelandensis_A	46365	S	2	144	146	0.00179
Corynebacterium kroppenstedtii_B	46077	S	1	25	26	0.00032
Tsukamurella sp903970215	47126	S	1	7	8	0.00010
Rhodococcus erythropolis_D	47006	S	1	9	10	0.00012
Pseudonocardia sp001899645	47474	S	8	500	508	0.00622
GCA-003244245 sp025465385	47371	S	2	7	9	0.00011
RYN-133 sp025963285	45625	S	25	202	227	0.00278
Jatrophihabitans_A sp025966315	45610	S	2	5	7	0.00009
Nakamurella sp014303395	47166	S	2	46	48	0.00059
CAJCIY01 sp903970495	45419	S	2	59	61	0.00075
Frondihabitans sp003752365	43909	S	3	127	130	0.00159
Frondihabitans sp001577365	43907	S	2	104	106	0.00130
Lacisediminihabitans sp025463615	44002	S	3	165	168	0.00206
JAUZGC01 sp030841285	43986	S	1	4	5	0.00006
Cutibacterium acnes	48418	S	3	1797	1800	0.02204
VAYN01 sp025964255	52480	S	25	409	434	0.00531
VAYN01 sp937907435	52483	S	1	166	167	0.00204
Patulibacter minatonensis	52652	S	1	30	31	0.00038
Palsa-744 sp903970315	52641	S	1	23	24	0.00029
JAKAQB01 sp021846485	41744	S	1	212	213	0.00261
Granulicella paludicola	40167	S	41	93	134	0.00164
Granulicella mallensis	40165	S	28	95	123	0.00151
Granulicella sp903970395	40191	S	9	373	382	0.00468
Granulicella mallensis_A	40166	S	8	25	33	0.00040
Granulicella sp009765785	40171	S	3	16	19	0.00023
Granulicella elongata	40164	S	2	5	7	0.00009
Granulicella sp937871785	40193	S	2	1	3	0.00004
Granulicella sp019351975	40174	S	2	2	4	0.00005
Granulicella_C tundricola	40204	S	89	272	361	0.00442
Granulicella_C sibirica	40198	S	28	271	299	0.00366
Granulicella_C rosea	40197	S	4	21	25	0.00031
Granulicella_C pectinivorans	40196	S	2	7	9	0.00011
Granulicella_C sp903970285	40202	S	2	52	54	0.00066
Granulicella_C sp009914315	40199	S	1	36	37	0.00045
Granulicella_C sp937873145	40203	S	1	2	3	0.00004
Granulicella_D aggregans_A	40206	S	113	329	442	0.00541
Granulicella_D sp903642265	40207	S	4	0	4	0.00005
Granulicella_D aggregans	40205	S	3	11	14	0.00017
Edaphobacter lichenicola	40130	S	15	516	531	0.00650
Edaphobacter sp015655585	40148	S	13	19	32	0.00039
Edaphobacter sp009765825	40142	S	7	20	27	0.00033
Edaphobacter lichenicola_E	40135	S	3	84	87	0.00107
Edaphobacter sp025462645	40156	S	3	3	6	0.00007
Edaphobacter sp030853485	40162	S	1	0	1	0.00001
Edaphobacter sp000381605	40137	S	1	28	29	0.00036
Granulicella_B arctica	40194	S	44	202	246	0.00301
Granulicella_B arctica_A	40195	S	1	38	39	0.00048
Acidisarcina polymorpha	40108	S	24	103	127	0.00155
Terriglobus roseus_B	40382	S	6	17	23	0.00028
Terriglobus aquaticus	40379	S	2	6	8	0.00010
Terriglobus roseus	40380	S	2	5	7	0.00009
Terriglobus sp026225595	40387	S	1	0	1	0.00001
Terriglobus sp937859825	40389	S	1	2	3	0.00004
Occallatibacter gabretensis	40248	S	12	158	170	0.00208
Occallatibacter sp003164635	40272	S	1	10	11	0.00013
Silvibacterium bohemicum	40370	S	4	22	26	0.00032
EB88 sp003858395	40122	S	3	7	10	0.00012
Palsa-288 sp025357875	40349	S	1	22	23	0.00028
Palsa-288 sp030776065	40352	S	1	5	6	0.00007
KBS-83 sp025462805	40246	S	2	293	295	0.00361
Acidicapsa ligni	40103	S	1	2	3	0.00004
CAHJWL01 sp903642235	40114	S	1	0	1	0.00001
JAICLA01 sp025462725	40399	S	3	56	59	0.00072
Sulfotelmatobacter sp003225005	40550	S	1	37	38	0.00047
Gp1-AA145 sp025462735	40477	S	1	6	7	0.00009
CAJCIT01 sp903970405	39888	S	5	23	28	0.00034
Bog-105 sp003169195	39838	S	3	21	24	0.00029
Solibacter sp025463045	40064	S	1	1	2	0.00002
Palsa-187 sp025463005	40019	S	1	19	20	0.00024
Acidoferrum sp013289585	39739	S	1	8	9	0.00011
Mucilaginibacter sp030775685	89958	S	6	12	18	0.00022
Mucilaginibacter xinganensis_A	89984	S	3	2	5	0.00006
Mucilaginibacter sp903644075	89963	S	2	1	3	0.00004
Mucilaginibacter sp014200495	89913	S	2	11	13	0.00016
Mucilaginibacter sp903915155	89972	S	2	8	10	0.00012
Mucilaginibacter sp013408825	89912	S	1	3	4	0.00005
Mucilaginibacter sp028288305	89950	S	1	0	1	0.00001
Pedobacter westerhofensis	90157	S	2	19	21	0.00026
Pedobacter cryoconitis_C	90024	S	2	5	7	0.00009
Pedobacter sp003061025	90094	S	1	2	3	0.00004
Puia sp013288945	83678	S	39	155	194	0.00238
Puia dinghuensis_A	83666	S	4	0	4	0.00005
JAFDXJ01 sp018268015	83462	S	8	117	125	0.00153
Hymenobacter sp016427535	85207	S	1	9	10	0.00012
Spirosoma pollinicola	85555	S	1	31	32	0.00039
CAMFLX01 sp945957555	85605	S	1	305	306	0.00375
JABEUT01 sp013285655	89742	S	1	2	3	0.00004
Stigonema sp903903925	96940	S	1	7	8	0.00010
Chamaesiphon sp025358725	96474	S	1	2	3	0.00004
JARLHI01 sp031292355	98621	S	1	35	36	0.00044
Urbifossiella sp003136315	112249	S	1	5	6	0.00007
JAMFST01 sp026225435	104723	S	1	7	8	0.00010
JABDGH01 sp026225555	144936	S	1	3	4	0.00005
Paenibacillus_AI sp900104695	56481	S	1	67	68	0.00083
Staphylococcus hominis	57097	S	1	317	318	0.00389
C-114 sp015478725	96013	S	1	58	59	0.00072
