#Classification	SRR20002406_bracken_P.kreport
k__Bacteria	1596405
k__Bacteria|p__Proteobacteria	1123022
k__Bacteria|p__Actinobacteria	214459
k__Bacteria|p__Firmicutes	226601
k__Bacteria|p__Deinococcus-Thermus	28179
k__Bacteria|p__Cyanobacteria	30
k__Bacteria|p__Chloroflexi	5
k__Bacteria|p__Bacteroidetes	3869
k__Bacteria|p__Gemmatimonadetes	4
k__Bacteria|p__Verrucomicrobia	142
k__Bacteria|p__Chlamydiae	41
k__Bacteria|p__Fusobacteria	24
k__Bacteria|p__Nitrospirae	8
k__Bacteria|p__Candidatus_Saccharibacteria	5
k__Bacteria|p__Spirochaetes	5
k__Bacteria|p__Acidobacteria	4
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Aquificae	1
k__Eukaryota	21456
k__Eukaryota|k__Fungi	15736
k__Eukaryota|k__Fungi|p__Basidiomycota	15049
k__Eukaryota|k__Fungi|p__Ascomycota	687
k__Eukaryota|k__Metazoa	4692
k__Eukaryota|k__Metazoa|p__Chordata	4692
k__Eukaryota|k__Viridiplantae	1015
k__Eukaryota|k__Viridiplantae|p__Streptophyta	1015
k__Eukaryota|p__Apicomplexa	12
k__Archaea	125
k__Archaea|p__Euryarchaeota	125
k__Viruses	696
k__Viruses|k__Heunggongvirae	696
k__Viruses|k__Heunggongvirae|p__Uroviricota	555
k__Viruses|k__Heunggongvirae|p__Peploviricota	141
