#Classification	SRR20002440_bracken_P.kreport
k__Bacteria	995960
k__Bacteria|p__Proteobacteria	884385
k__Bacteria|p__Actinobacteria	65734
k__Bacteria|p__Deinococcus-Thermus	18385
k__Bacteria|p__Firmicutes	26891
k__Bacteria|p__Bacteroidetes	489
k__Bacteria|p__Verrucomicrobia	72
k__Bacteria|p__Fusobacteria	1
k__Eukaryota	2693
k__Eukaryota|k__Fungi	1597
k__Eukaryota|k__Fungi|p__Basidiomycota	1544
k__Eukaryota|k__Fungi|p__Ascomycota	53
k__Eukaryota|k__Metazoa	954
k__Eukaryota|k__Metazoa|p__Chordata	954
k__Eukaryota|k__Viridiplantae	141
k__Eukaryota|k__Viridiplantae|p__Streptophyta	141
k__Viruses	60
k__Viruses|k__Heunggongvirae	60
k__Viruses|k__Heunggongvirae|p__Uroviricota	60
