name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus apis	55371	S	3471	1672	5143	0.05893
Lactobacillus melliventris	55401	S	2558	1894	4452	0.05101
Lactobacillus helsingborgensis	55384	S	864	682	1546	0.01771
Lactobacillus apis_A	55372	S	827	1688	2515	0.02882
Lactobacillus sp945290125	55440	S	745	186	931	0.01067
Lactobacillus laiwuensis	55400	S	591	630	1221	0.01399
Lactobacillus sp946479925	55443	S	515	1229	1744	0.01998
Lactobacillus sp946482465	55445	S	466	917	1383	0.01585
Lactobacillus kimbladii	55396	S	368	767	1135	0.01300
Lactobacillus sp016100975	55419	S	284	329	613	0.00702
Lactobacillus kullabergensis	55399	S	181	331	512	0.00587
Lactobacillus kimbladii_B	55397	S	150	310	460	0.00527
Lactobacillus sp946477855	55442	S	126	265	391	0.00448
Lactobacillus huangpiensis	55387	S	106	117	223	0.00256
Lactobacillus sp946482425	55444	S	105	315	420	0.00481
Lactobacillus panisapium	55405	S	4	11	15	0.00017
Lactobacillus sp029433515	55430	S	3	1	4	0.00005
Lactobacillus sp003692965	55413	S	2	1	3	0.00003
Lactobacillus sp029395455	55427	S	1	3	4	0.00005
Lactobacillus amylovorus	55370	S	1	1	2	0.00002
Lactobacillus sp946579245	55446	S	1	4	5	0.00006
Lactobacillus bombicola	55373	S	1	0	1	0.00001
Bombilactobacillus mellis	55231	S	5572	8180	13752	0.15756
Bombilactobacillus mellis_A	55232	S	1986	7352	9338	0.10699
Bombilactobacillus mellifer	55230	S	265	252	517	0.00592
Limosilactobacillus frumenti	55599	S	1	2	3	0.00003
Limosilactobacillus sp022482365	55629	S	1	9	10	0.00011
CALYQJ01 sp945273735	55234	S	4	0	4	0.00005
Apilactobacillus kunkeei	55210	S	2	0	2	0.00002
Gilliamella apicola	133069	S	3909	1372	5281	0.06051
Gilliamella sp946481345	133105	S	2307	4783	7090	0.08123
Gilliamella apicola_N	133081	S	1826	1077	2903	0.03326
Gilliamella sp946482005	133106	S	1188	2348	3536	0.04051
Gilliamella apis	133085	S	476	328	804	0.00921
Gilliamella apis_A	133086	S	398	492	890	0.01020
Gilliamella apicola_R	133084	S	360	432	792	0.00907
Gilliamella sp002142215	133091	S	232	170	402	0.00461
Gilliamella sp946480175	133104	S	151	59	210	0.00241
Gilliamella apicola_Q	133083	S	105	70	175	0.00201
Gilliamella sp009795805	133092	S	7	0	7	0.00008
Gilliamella sp945273075	133100	S	6	75	81	0.00093
Gilliamella sp945271295	133099	S	6	0	6	0.00007
Gilliamella bombi	133087	S	6	630	636	0.00729
Gilliamella apicola_G	133074	S	4	1	5	0.00006
Gilliamella apicola_P	133082	S	3	2	5	0.00006
Gilliamella mensalis	133090	S	2	227	229	0.00262
Gilliamella sp009795845	133093	S	2	1	3	0.00003
Gilliamella sp009795885	133094	S	2	1	3	0.00003
Gilliamella apicola_M	133080	S	1	1	2	0.00002
Gilliamella sp019469185	133095	S	1	0	1	0.00001
Frischella perrara	133059	S	6716	642	7358	0.08430
Rahnella inusitata	133408	S	2	0	2	0.00002
Pantoea dispersa	133256	S	1	8	9	0.00010
Vibrio ouci	134516	S	21	250	271	0.00310
Snodgrassella alvi	130431	S	2849	507	3356	0.03845
Snodgrassella alvi_G	130436	S	194	108	302	0.00346
Snodgrassella sp946481965	130443	S	129	85	214	0.00245
Snodgrassella gandavensis	130438	S	3	0	3	0.00003
Snodgrassella alvi_C	130433	S	1	0	1	0.00001
Limnobacter parvus	127534	S	227	18	245	0.00281
Comamonas tsuruhatensis	126889	S	2	6	8	0.00009
Pigmentiphaga litoralis_A	128199	S	1	0	1	0.00001
Vogesella mureinivorans	129842	S	185	99	284	0.00325
Entomomonas sp945283395	138084	S	199	3	202	0.00231
Entomomonas moraniae	138082	S	2	0	2	0.00002
Bartonella_A apis	119303	S	94	34	128	0.00147
Bartonella_A sp946478665	119311	S	75	57	132	0.00151
Bartonella_A sp945285915	119309	S	54	45	99	0.00113
Bartonella_A sp016100455	119305	S	22	15	37	0.00042
Bartonella_A sp946478235	119310	S	21	12	33	0.00038
Bartonella_A sp946481695	119314	S	20	80	100	0.00115
Bartonella_A sp946479275	119312	S	8	12	20	0.00023
Bartonella_A sp016102285	119306	S	6	2	8	0.00009
Bartonella_A apihabitans	119302	S	4	2	6	0.00007
Bartonella_A choladocola	119304	S	2	1	3	0.00003
Mesorhizobium sp004017275	119587	S	2	1	3	0.00003
Mesorhizobium sp004020645	119593	S	1	1	2	0.00002
Mesorhizobium sp024746835	119646	S	1	0	1	0.00001
Methylobacterium sp001455965	118303	S	2	0	2	0.00002
Methylobacterium sp019745455	118316	S	1	0	1	0.00001
Microvirga ossetica	118456	S	1	1	2	0.00002
Ga0077530 sp001464855	118762	S	2	0	2	0.00002
Commensalibacter melissae	113763	S	329	32	361	0.00414
Commensalibacter sp945266285	113767	S	47	7	54	0.00062
Commensalibacter sp946699565	113768	S	2	0	2	0.00002
Alteraurantiacibacter buctensis	124119	S	1	2	3	0.00003
Bifidobacterium indicum	42787	S	468	47	515	0.00590
Bifidobacterium apousia	42747	S	261	507	768	0.00880
Bifidobacterium polysaccharolyticum	42812	S	185	181	366	0.00419
Bifidobacterium choladohabitans	42770	S	135	360	495	0.00567
Bifidobacterium asteroides_J	42755	S	87	179	266	0.00305
Bifidobacterium asteroides_H	42753	S	53	167	220	0.00252
Bifidobacterium asteroides_F	42751	S	37	53	90	0.00103
Bifidobacterium asteroides	42750	S	33	34	67	0.00077
Bifidobacterium mellis	42799	S	26	90	116	0.00133
Bifidobacterium mizhiense	42804	S	26	48	74	0.00085
Bifidobacterium sp026537325	42849	S	18	54	72	0.00082
Bifidobacterium sp000499285	42832	S	11	18	29	0.00033
Bifidobacterium asteroides_I	42754	S	5	11	16	0.00018
Bifidobacterium asteroides_G	42752	S	4	1	5	0.00006
Bifidobacterium actinocoloniiforme	42736	S	1	0	1	0.00001
Agromyces mariniharenae	43649	S	1	3	4	0.00005
Protofrankia californiensis	45447	S	10	4	14	0.00016
Protofrankia sp917627385	45450	S	9	1	10	0.00011
Geodermatophilus sp019799925	45525	S	3	40	43	0.00049
Geodermatophilus endophyticus_A	45507	S	1	12	13	0.00015
Cutibacterium namnetense	48422	S	11	3	14	0.00016
Cutibacterium acnes	48418	S	4	7	11	0.00013
Arachnia rhinocerotis	48366	S	1	0	1	0.00001
Marmoricola aequoreus	48055	S	2	0	2	0.00002
Streptomyces fumigatiscleroticus	49127	S	3	308	311	0.00356
Streptomyces malachitofuscus	49255	S	3	23	26	0.00030
Streptomyces clavifer	49052	S	1	5	6	0.00007
Thermobifida alba	50322	S	1	1	2	0.00002
Apibacter sp945280365	89010	S	50	17	67	0.00077
Flavobacterium sp011751075	86825	S	1	3	4	0.00005
CAMLLW01 sp946481295	63976	S	5	2	7	0.00008
NK4A136 sp937901625	62602	S	1	0	1	0.00001
Onthomonas sp937858235	67666	S	3	580	583	0.00668
Ethanoligenens harbinense	66473	S	2	31	33	0.00038
Clostridium sp900543325	59606	S	1	0	1	0.00001
AER2-1 sp016000045	104878	S	2	0	2	0.00002
Planktothrix agardhii	96647	S	1	0	1	0.00001
Haloferax sulfurifontis	34205	S	1	298	299	0.00343
