#Classification	SRR20002403_bracken_P.kreport
k__Bacteria	64975
k__Bacteria|p__Proteobacteria	56259
k__Bacteria|p__Actinobacteria	2812
k__Bacteria|p__Firmicutes	5714
k__Bacteria|p__Deinococcus-Thermus	133
k__Bacteria|p__Cyanobacteria	4
k__Bacteria|p__Bacteroidetes	46
k__Bacteria|p__Chlamydiae	3
k__Bacteria|p__Planctomycetes	1
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Eukaryota	3896
k__Eukaryota|k__Metazoa	3558
k__Eukaryota|k__Metazoa|p__Chordata	3558
k__Eukaryota|k__Fungi	258
k__Eukaryota|k__Fungi|p__Basidiomycota	173
k__Eukaryota|k__Fungi|p__Ascomycota	84
k__Eukaryota|k__Viridiplantae	61
k__Eukaryota|k__Viridiplantae|p__Streptophyta	61
k__Eukaryota|p__Apicomplexa	18
k__Viruses	7
k__Viruses|k__Heunggongvirae	7
k__Viruses|k__Heunggongvirae|p__Uroviricota	7
