name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri_AO	139038	S	45	763	808	0.11598
Stutzerimonas stutzeri	139027	S	7	168	175	0.02512
Stutzerimonas stutzeri_AC	139030	S	1	14	15	0.00215
Stutzerimonas balearica	138998	S	1	21	22	0.00316
Stutzerimonas urumqiensis	139056	S	1	1	2	0.00029
Stutzerimonas stutzeri_G	139046	S	1	14	15	0.00215
Pseudomonas aeruginosa	138123	S	43	922	965	0.13851
Pseudomonas paraeruginosa	138137	S	1	12	13	0.00187
Pseudomonas_B oryzihabitans	138154	S	5	79	84	0.01206
Pseudomonas_E sp002282595	138637	S	1	52	53	0.00761
Pseudomonas_F otitidis	138963	S	1	6	7	0.00100
Moraxella_A sp946222995	137347	S	1	8	9	0.00129
Vreelandella stevensii	136926	S	1	20	21	0.00301
Aquabacterium parvum	126468	S	40	672	712	0.10220
Paraburkholderia phytofirmans	128028	S	7	29	36	0.00517
Paraburkholderia phenoliruptrix	128024	S	3	22	25	0.00359
Paraburkholderia aromaticivorans	127965	S	1	7	8	0.00115
Burkholderia contaminans	126608	S	1	20	21	0.00301
Comamonas testosteroni_F	126885	S	1	13	14	0.00201
Ideonella sp016213265	127276	S	4	45	49	0.00703
Hylemonella sp019746735	127249	S	1	4	5	0.00072
JALHMQ01 sp022843955	127396	S	3	4	7	0.00100
Pandoraea cepalis	127932	S	2	17	19	0.00273
Hydrogenophilus thermoluteolus	130841	S	2	12	14	0.00201
Tepidiphilus olei	131056	S	1	9	10	0.00144
Tepidiphilus sp028684345	131058	S	1	7	8	0.00115
Ga0074130 sp019750575	130836	S	1	7	8	0.00115
Klebsiella pneumoniae	133145	S	1	27	28	0.00402
Pararheinheimera mesophila	132553	S	1	4	5	0.00072
Afipia birgiae	120309	S	8	47	55	0.00789
Afipia sp017474385	120328	S	1	12	13	0.00187
Methylobacterium sp022829405	118328	S	3	10	13	0.00187
Methylobacterium longum	118267	S	2	4	6	0.00086
Methylobacterium persicinum	118276	S	1	4	5	0.00072
Methylobacterium isbiliense	118265	S	1	4	5	0.00072
Aureimonas sp903970965	119224	S	1	3	4	0.00057
UBA4765 sp002365175	120294	S	3	4	7	0.00100
Sphingomonas sp001556185	125132	S	1	19	20	0.00287
Novosphingobium silvae	124454	S	1	13	14	0.00201
Erythrobacter cryptus	124268	S	1	2	3	0.00043
Qipengyuania sp019745075	124730	S	2	8	10	0.00144
Sphingorhabdus_B sp013823985	125469	S	1	1	2	0.00029
Brevundimonas albigilva	114342	S	1	4	5	0.00072
Brevundimonas aurantiaca	114343	S	1	2	3	0.00043
Paracoccus contaminans	121823	S	1	3	4	0.00057
Novispirillum itersonii_A	122988	S	1	0	1	0.00014
Cutibacterium acnes	48418	S	146	2664	2810	0.40333
Cutibacterium granulosum	48420	S	1	2	3	0.00043
Cutibacterium modestum	48421	S	1	4	5	0.00072
Cutibacterium namnetense	48422	S	1	1	2	0.00029
Arachnia sp936941515	48389	S	1	8	9	0.00129
Corynebacterium sp943913645	46216	S	1	2	3	0.00043
Corynebacterium kroppenstedtii_B	46077	S	1	4	5	0.00072
Corynebacterium kefirresidentii	46075	S	1	20	21	0.00301
Corynebacterium gallinarum	46048	S	1	4	5	0.00072
Mycobacterium llatzerense	46513	S	2	8	10	0.00144
Lawsonella clevelandensis_A	46365	S	10	21	31	0.00445
Amycolatopsis_D palatopharyngis	47356	S	1	0	1	0.00014
Actinomyces oris_E	42449	S	1	2	3	0.00043
Actinomyces sp002999235	42460	S	1	1	2	0.00029
Actinomyces haliotis	42435	S	1	1	2	0.00029
