#Classification	SRR5091563_bracken_O.kreport
k__Bacteria	4090252
k__Bacteria|p__Bacteroidetes	3390948
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	3388358
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	3388325
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	32
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1787
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1787
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	383
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	383
k__Bacteria|p__Bacteroidetes|c__Cytophagia	375
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	375
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	42
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	42
k__Bacteria|p__Bacteroidetes|c__Saprospiria	1
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	1
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	1
k__Bacteria|p__Gemmatimonadetes	1
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	1
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	1
k__Bacteria|p__Firmicutes	486994
k__Bacteria|p__Firmicutes|c__Clostridia	407176
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	407143
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	29
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	3
k__Bacteria|p__Firmicutes|c__Negativicutes	73781
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	45981
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	27406
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	393
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	3900
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	3900
