#Classification	S-13-POLJUN-B_bracken_P.kreport
k__Bacteria	1264
k__Bacteria|p__Proteobacteria	777
k__Bacteria|p__Cyanobacteria	265
k__Bacteria|p__Actinobacteria	14
k__Bacteria|p__Acidobacteria	204
k__Bacteria|p__Bacteroidetes	4
k__Eukaryota	44
k__Eukaryota|k__Metazoa	44
k__Eukaryota|k__Metazoa|p__Chordata	44
