#Classification	SRR20002344_bracken_O.kreport
k__Bacteria	1288455
k__Bacteria|p__Proteobacteria	1014584
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	976810
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	891852
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	77657
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	4241
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	1835
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	633
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	259
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	78
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	92
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	128
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	26
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	3
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	21329
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	21076
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	236
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	16
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	15660
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	5629
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2895
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	4268
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	2191
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	676
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia	741
k__Bacteria|p__Proteobacteria|c__Hydrogenophilalia|o__Hydrogenophilales	741
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia	23
k__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales	23
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	19
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	19
k__Bacteria|p__Firmicutes	206019
k__Bacteria|p__Firmicutes|c__Bacilli	204216
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	200958
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3257
k__Bacteria|p__Firmicutes|c__Clostridia	1530
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1530
k__Bacteria|p__Firmicutes|c__Negativicutes	156
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	100
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	55
