name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rothia dentocariosa	45227	S	503	443	946	0.31798
Rothia aeria	45222	S	10	7	17	0.00571
Rothia sp937976295	45268	S	1	10	11	0.00370
Rothia mucilaginosa_A	45234	S	1	8	9	0.00303
UBA3913 sp002391425	44759	S	57	27	84	0.02824
Leucobacter sp003569785	44074	S	1	3	4	0.00134
Gulosibacter sediminis	43931	S	1	12	13	0.00437
Bifidobacterium pullorum_C	42820	S	2	2	4	0.00134
Aeriscardovia aeriphila_A	42724	S	1	0	1	0.00034
Pauljensenia sp938028585	42642	S	4	34	38	0.01277
Cutibacterium acnes	48418	S	34	205	239	0.08034
Cutibacterium modestum	48421	S	7	5	12	0.00403
Cutibacterium avidum	48419	S	1	0	1	0.00034
Cutibacterium granulosum	48420	S	1	0	1	0.00034
Propionibacterium acidifaciens	48486	S	1	0	1	0.00034
Corynebacterium sp027886475	46180	S	8	31	39	0.01311
Mycobacterium franklinii	46450	S	1	0	1	0.00034
Mycobacterium iranicum	46491	S	1	0	1	0.00034
Mycobacterium phocaicum	46563	S	1	0	1	0.00034
Gordonia jacobaea	46311	S	1	0	1	0.00034
Lancefieldella sp937990665	50527	S	2	1	3	0.00101
Pseudomonas_E lundensis	138428	S	13	40	53	0.01782
Pseudomonas_E paracarnis	138477	S	8	76	84	0.02824
Pseudomonas_E indoloxydans	138391	S	1	36	37	0.01244
Pseudomonas_E alcaligenes	138170	S	1	5	6	0.00202
Pseudomonas_E fluorescens	138296	S	1	4	5	0.00168
Pseudomonas aeruginosa	138123	S	43	253	296	0.09950
Stutzerimonas stutzeri	139027	S	13	88	101	0.03395
Stutzerimonas stutzeri_T	139054	S	3	2	5	0.00168
Stutzerimonas stutzeri_AO	139038	S	1	4	5	0.00168
Pseudomonas_F otitidis	138963	S	1	1	2	0.00067
Acinetobacter johnsonii	137103	S	1	10	11	0.00370
Vreelandella stevensii	136926	S	1	13	14	0.00471
Burkholderia contaminans	126608	S	14	248	262	0.08807
Paraburkholderia agricolaris	127963	S	2	32	34	0.01143
Aquabacterium parvum	126468	S	16	396	412	0.13849
Aquabacterium sp005502875	126477	S	1	1	2	0.00067
Acidovorax temperans	126391	S	1	14	15	0.00504
CU05-9 sp943913335	140813	S	5	1	6	0.00202
Luteimonas_D sp004118975	140879	S	3	11	14	0.00471
Sphingomonas koreensis	125055	S	7	17	24	0.00807
Mesorhizobium terrae	119652	S	1	6	7	0.00235
Lacticaseibacillus rhamnosus	55328	S	6	23	29	0.00975
Planococcus glaciei	53789	S	3	6	9	0.00303
Bacillus spizizenii	53509	S	4	6	10	0.00336
Staphylococcus capitis	57076	S	3	20	23	0.00773
Sodaliphilus sp004557565	79925	S	1	6	7	0.00235
Sphingobacterium sp000814685	90242	S	2	1	3	0.00101
Hornefia sp938045615	69629	S	4	22	26	0.00874
Fimivicinus sp900544375	64666	S	2	0	2	0.00067
Hungatella hathewayi	61960	S	2	5	7	0.00235
Mobilitalea sp012839235	62480	S	1	0	1	0.00034
Pseudoramibacter alactolyticus	59943	S	1	0	1	0.00034
Wolinella succinogenes	92624	S	1	7	8	0.00269
