name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus epidermidis	57090	S	64064	1161591	1225655	0.83431
Staphylococcus argenteus	57068	S	18	224	242	0.00016
Staphylococcus haemolyticus	57096	S	3	59	62	0.00004
Staphylococcus pasteuri	57109	S	1	2	3	0.00000
Staphylococcus capitis	57076	S	1	3	4	0.00000
Streptococcus agalactiae	55847	S	15	125	140	0.00010
Streptococcus sp000187445	56205	S	3	63	66	0.00004
Limosilactobacillus fermentum	55598	S	6	23	29	0.00002
Leuconostoc carnosum	55497	S	1	7	8	0.00001
Enterococcus faecalis	55088	S	2	39	41	0.00003
Sulfoacidibacillus ferrooxidans	53409	S	1	0	1	0.00000
Pristimantibacillus camelliae	56901	S	1	0	1	0.00000
Cutibacterium acnes	48418	S	11713	188411	200124	0.13623
Cutibacterium modestum	48421	S	24	178	202	0.00014
Cutibacterium namnetense	48422	S	13	36	49	0.00003
Cutibacterium granulosum	48420	S	1	3	4	0.00000
Arachnia sp936941515	48389	S	1	11	12	0.00001
Lawsonella clevelandensis_A	46365	S	76	166	242	0.00016
Mycobacterium immunogenum	46484	S	4	7	11	0.00001
Mycobacterium sp018326285	46715	S	1	8	9	0.00001
Mycobacterium llatzerense	46513	S	1	1	2	0.00000
Corynebacterium otitidis	46111	S	4	2	6	0.00000
Corynebacterium kefirresidentii	46075	S	1	17	18	0.00001
Nocardia cyriacigeorgica	46893	S	1	1	2	0.00000
Microbacterium sp002456035	44282	S	1	4	5	0.00000
Microbacterium paulum	44225	S	1	6	7	0.00000
Dermacoccus nishinomiyaensis	43368	S	3	18	21	0.00001
Yimella indica	43553	S	1	1	2	0.00000
Kytococcus aerolatus	43425	S	1	1	2	0.00000
Janibacter sp024362365	43409	S	1	1	2	0.00000
Arthrobacter_D frigidicola	45019	S	1	23	24	0.00002
Streptomyces mutabilis	49283	S	1	4	5	0.00000
Collinsella sp022713905	50839	S	1	38	39	0.00003
Stutzerimonas stutzeri_AO	139038	S	52	11491	11543	0.00786
Stutzerimonas stutzeri	139027	S	34	9816	9850	0.00670
Stutzerimonas stutzeri_G	139046	S	4	465	469	0.00032
Stutzerimonas stutzeri_AC	139030	S	2	203	205	0.00014
Stutzerimonas sp003488145	139015	S	1	226	227	0.00015
Pseudomonas aeruginosa	138123	S	79	13286	13365	0.00910
Pseudomonas paraeruginosa	138137	S	1	175	176	0.00012
Pseudomonas_E lundensis	138428	S	2	85	87	0.00006
Pseudomonas_E alcaligenes	138170	S	2	257	259	0.00018
Pseudomonas_E indoloxydans	138391	S	1	774	775	0.00053
Pseudomonas_E putida_N	138527	S	1	152	153	0.00010
Pseudomonas_E extremaustralis	138286	S	1	39	40	0.00003
Pseudomonas_E benzenivorans	138212	S	1	104	105	0.00007
Pseudomonas_E toyotomiensis	138926	S	1	68	69	0.00005
Pseudomonas_E cremoris	138265	S	1	20	21	0.00001
Pseudomonas_E sp900187455	138862	S	1	87	88	0.00006
Pseudomonas_B oryzihabitans_B	138155	S	1	38	39	0.00003
Acinetobacter schindleri	137156	S	2	67	69	0.00005
Acinetobacter bereziniae	137066	S	1	68	69	0.00005
Acinetobacter guillouiae	137094	S	1	19	20	0.00001
Neptuniibacter sp946221045	137589	S	1	28	29	0.00002
Aquabacterium parvum	126468	S	94	2823	2917	0.00199
Aquabacterium olei	126466	S	2	44	46	0.00003
Aquabacterium sp001770775	126472	S	1	189	190	0.00013
Paraburkholderia phytofirmans	128028	S	4	85	89	0.00006
Paraburkholderia phenoliruptrix	128024	S	3	307	310	0.00021
Paraburkholderia sp011752995	128063	S	1	13	14	0.00001
Hylemonella gracilis_A	127234	S	1	11	12	0.00001
Caballeronia udeis	126787	S	1	4	5	0.00000
Pollutimonas sp013416445	128308	S	1	6	7	0.00000
Ideonella sp016213265	127276	S	1	122	123	0.00008
QFNR01 sp943913135	130419	S	1	0	1	0.00000
Pelomicrobium methylotrophicum	131573	S	1	1	2	0.00000
Vibrio sp002342685	134568	S	1	6	7	0.00000
CU05-9 sp943913335	140813	S	1	27	28	0.00002
Hyphomicrobium_C sp019744875	118815	S	1	12	13	0.00001
Erythrobacter cryptus	124268	S	1	4	5	0.00000
Novosphingobium silvae	124454	S	1	32	33	0.00002
Haematobacter massiliensis	121344	S	1	7	8	0.00001
Endobacter medicaginis	113784	S	1	12	13	0.00001
Clostridium_AQ innocuum	74002	S	1	18	19	0.00001
Cuspidothrix issatschenkoi	96758	S	53	138	191	0.00013
Clostridium_A leptum	64444	S	22	204	226	0.00015
Anaerococcus sp943913325	71394	S	6	34	40	0.00003
Ruminococcus_B gnavus	63149	S	1	18	19	0.00001
Centipeda noxia	72670	S	1	3	4	0.00000
JAEXNA01 sp023447635	102279	S	1	0	1	0.00000
