#Classification	NS55_bracken_P.kreport
k__Bacteria	858312
k__Bacteria|p__Firmicutes	762424
k__Bacteria|p__Actinobacteria	27690
k__Bacteria|p__Bacteroidetes	60668
k__Bacteria|p__Proteobacteria	7336
k__Bacteria|p__Verrucomicrobia	180
k__Bacteria|p__Spirochaetes	10
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Archaea	2
k__Archaea|p__Euryarchaeota	2
k__Viruses	1495
k__Viruses|k__Heunggongvirae	1495
k__Viruses|k__Heunggongvirae|p__Uroviricota	1495
