#Classification	SRR20002414_bracken_P.kreport
k__Bacteria	2204325
k__Bacteria|p__Proteobacteria	1926798
k__Bacteria|p__Firmicutes	165045
k__Bacteria|p__Actinobacteria	109029
k__Bacteria|p__Deinococcus-Thermus	155
k__Bacteria|p__Cyanobacteria	9
k__Bacteria|p__Bacteroidetes	3136
k__Bacteria|p__Verrucomicrobia	93
k__Bacteria|p__Chlamydiae	29
k__Bacteria|p__Spirochaetes	23
k__Bacteria|p__Fusobacteria	3
k__Bacteria|p__Candidatus_Saccharibacteria	2
k__Eukaryota	7296
k__Eukaryota|k__Fungi	3849
k__Eukaryota|k__Fungi|p__Basidiomycota	3318
k__Eukaryota|k__Fungi|p__Ascomycota	530
k__Eukaryota|k__Metazoa	2642
k__Eukaryota|k__Metazoa|p__Chordata	2642
k__Eukaryota|k__Viridiplantae	801
k__Eukaryota|k__Viridiplantae|p__Streptophyta	801
k__Eukaryota|p__Apicomplexa	2
k__Viruses	41
k__Viruses|k__Heunggongvirae	41
k__Viruses|k__Heunggongvirae|p__Uroviricota	41
