#Classification	SRR5091476_bracken_C.kreport
k__Bacteria	4315881
k__Bacteria|p__Firmicutes	2391242
k__Bacteria|p__Firmicutes|c__Clostridia	1922350
k__Bacteria|p__Firmicutes|c__Negativicutes	456860
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	8380
k__Bacteria|p__Firmicutes|c__Bacilli	3578
k__Bacteria|p__Firmicutes|c__Tissierellia	72
k__Bacteria|p__Actinobacteria	84376
k__Bacteria|p__Actinobacteria|c__Actinomycetia	79328
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	5048
k__Bacteria|p__Bacteroidetes	1713232
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	1713219
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	13
k__Bacteria|p__Proteobacteria	126788
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	126482
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	162
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	57
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	23
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	62
k__Bacteria|p__Fusobacteria	128
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	128
k__Bacteria|p__Synergistetes	64
k__Bacteria|p__Synergistetes|c__Synergistia	64
k__Bacteria|p__Verrucomicrobia	41
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	41
k__Bacteria|p__Spirochaetes	5
k__Bacteria|p__Spirochaetes|c__Spirochaetia	5
k__Bacteria|p__Thermotogae	2
k__Bacteria|p__Thermotogae|c__Thermotogae	2
k__Eukaryota	30
k__Eukaryota|k__Viridiplantae	16
k__Eukaryota|k__Viridiplantae|p__Streptophyta	16
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	16
k__Eukaryota|k__Metazoa	14
k__Eukaryota|k__Metazoa|p__Chordata	14
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	14
k__Viruses	15
k__Viruses|k__Heunggongvirae	15
k__Viruses|k__Heunggongvirae|p__Uroviricota	15
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	15
