#Classification	SRR5091484_bracken_C.kreport
k__Bacteria	3845448
k__Bacteria|p__Bacteroidetes	2336947
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2336945
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2
k__Bacteria|p__Firmicutes	978485
k__Bacteria|p__Firmicutes|c__Clostridia	950612
k__Bacteria|p__Firmicutes|c__Negativicutes	15376
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	6567
k__Bacteria|p__Firmicutes|c__Bacilli	5929
k__Bacteria|p__Actinobacteria	5821
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	3503
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2318
k__Bacteria|p__Tenericutes	1
k__Bacteria|p__Tenericutes|c__Mollicutes	1
k__Bacteria|p__Proteobacteria	524098
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	523172
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	680
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	3
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	101
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	141
k__Bacteria|p__Verrucomicrobia	52
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	52
k__Bacteria|p__Fusobacteria	17
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	17
k__Bacteria|p__Spirochaetes	16
k__Bacteria|p__Spirochaetes|c__Spirochaetia	16
k__Bacteria|p__Synergistetes	7
k__Bacteria|p__Synergistetes|c__Synergistia	7
k__Eukaryota	6
k__Eukaryota|k__Viridiplantae	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta	6
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	6
k__Archaea	1
k__Archaea|p__Euryarchaeota	1
k__Archaea|p__Euryarchaeota|c__Methanobacteria	1
k__Viruses	5117
k__Viruses|k__Heunggongvirae	5116
k__Viruses|k__Heunggongvirae|p__Uroviricota	5116
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	5116
k__Viruses|k__Sangervirae	1
k__Viruses|k__Sangervirae|p__Phixviricota	1
k__Viruses|k__Sangervirae|p__Phixviricota|c__Malgrandaviricetes	1
