#Classification	SRR20002414_bracken_P.kreport
k__Bacteria	1821719
k__Bacteria|p__Proteobacteria	1584413
k__Bacteria|p__Firmicutes	187646
k__Bacteria|p__Actinobacteria	48664
k__Bacteria|p__Deinococcus-Thermus	38
k__Bacteria|p__Cyanobacteria	2
k__Bacteria|p__Bacteroidetes	913
k__Bacteria|p__Verrucomicrobia	30
k__Bacteria|p__Chlamydiae	7
k__Bacteria|p__Spirochaetes	3
k__Eukaryota	3051
k__Eukaryota|k__Fungi	1774
k__Eukaryota|k__Fungi|p__Basidiomycota	1615
k__Eukaryota|k__Fungi|p__Ascomycota	158
k__Eukaryota|k__Metazoa	1049
k__Eukaryota|k__Metazoa|p__Chordata	1049
k__Eukaryota|k__Viridiplantae	227
k__Eukaryota|k__Viridiplantae|p__Streptophyta	227
k__Viruses	7
k__Viruses|k__Heunggongvirae	7
k__Viruses|k__Heunggongvirae|p__Uroviricota	7
