#Classification	SRR5091481_bracken_P.kreport
k__Bacteria	7041706
k__Bacteria|p__Bacteroidetes	5812634
k__Bacteria|p__Chlorobi	18
k__Bacteria|p__Rhodothermaeota	194
k__Bacteria|p__Ignavibacteriae	1
k__Bacteria|p__Gemmatimonadetes	90
k__Bacteria|p__Firmicutes	995097
k__Bacteria|p__Actinobacteria	29917
k__Bacteria|p__Chloroflexi	58
k__Bacteria|p__Tenericutes	36
k__Bacteria|p__Cyanobacteria	24
k__Bacteria|p__Deinococcus-Thermus	15
k__Bacteria|p__Proteobacteria	202727
k__Bacteria|p__Synergistetes	373
k__Bacteria|p__Verrucomicrobia	184
k__Bacteria|p__Planctomycetes	30
k__Bacteria|p__Kiritimatiellaeota	33
k__Bacteria|p__Spirochaetes	138
k__Bacteria|p__Candidatus_Saccharibacteria	56
k__Bacteria|p__Fusobacteria	31
k__Bacteria|p__Deferribacteres	20
k__Bacteria|p__Acidobacteria	19
k__Bacteria|p__Thermotogae	3
k__Eukaryota	3362
k__Eukaryota|k__Viridiplantae	2399
k__Eukaryota|k__Viridiplantae|p__Streptophyta	2388
k__Eukaryota|k__Viridiplantae|p__Chlorophyta	11
k__Eukaryota|k__Fungi	875
k__Eukaryota|k__Fungi|p__Ascomycota	868
k__Eukaryota|k__Fungi|p__Basidiomycota	6
k__Eukaryota|k__Metazoa	86
k__Eukaryota|k__Metazoa|p__Chordata	86
k__Eukaryota|p__Euglenozoa	1
k__Archaea	29
k__Archaea|p__Euryarchaeota	28
k__Archaea|p__Candidatus_Thermoplasmatota	1
k__Viruses	17172
k__Viruses|k__Heunggongvirae	17172
k__Viruses|k__Heunggongvirae|p__Uroviricota	17172
